drugbank_id,uniprot_id,interaction
DB07231,P07858,1
DB07824,P00811,1
DB00554,P05230,0
DB14501,Q969S2,1
DB01890,P05019,1
DB00142,Q9Y617,1
DB04167,Q9RYA6,1
DB06624,P21554,1
DB13746,P00734,0
DB01962,P12931,1
DB14487,P28845,0
DB05424,P26447,0
DB09128,P01768,0
DB01153,P10613,1
DB00408,Q9H3N8,1
DB00813,P41143,1
DB00726,P24941,0
DB04154,Q83QN9,1
DB01243,Q01959,0
DB14146,P41145,1
DB04393,O24990,1
DB02848,P11797,0
DB09079,P12931,1
DB02841,P62594,1
DB00277,Q7Z5B4,1
DB00247,P22906,0
DB01852,P23219,0
DB04447,P35462,0
DB12713,P49286,0
DB03476,P21728,0
DB00726,P08172,0
DB04315,P42685,0
DB02659,P31639,0
DB07589,P25774,1
DB02928,P08908,0
DB08514,P28720,1
DB07611,P9WNG3,1
DB12110,P24046,0
DB06246,P09211,1
DB02382,Q05603,1
DB14001,P17252,1
DB00157,O94788,1
DB03496,Q4L5E3,0
DB07373,Q75Y35,0
DB03740,P30613,0
DB00734,P00915,0
DB12282,P24941,0
DB00575,P36897,0
DB01212,P0A3M6,1
DB05492,P03886,0
DB07152,P04083,0
DB01065,Q92753,1
DB00735,P10276,0
DB07570,P12931,0
DB06852,P07550,0
DB01098,P36873,0
DB12163,P28335,1
DB00409,P35348,0
DB00424,P08173,1
DB01950,P54819,0
DB01151,P08913,1
DB07926,P02585,0
DB04147,Q3J170,1
DB03777,P49841,1
DB03582,O75489,0
DB11638,P11229,0
DB03481,P35354,0
DB05943,Q9BY49,0
DB08722,P13945,0
DB02142,P18031,0
DB01055,P34896,1
DB01419,P25705,0
DB08220,P96965,0
DB08168,Q9BY41,1
DB07659,P00734,1
DB02885,P39594,1
DB00157,Q03154,0
DB14501,P06746,1
DB05038,Q15102,0
DB03787,P16932,1
DB06248,Q72547,0
DB08066,O14965,1
DB00157,Q02928,1
DB00975,P53805,1
DB01645,Q92731,1
DB03604,P10828,1
DB02907,P42971,0
DB07457,O15530,1
DB06333,Q01959,1
DB08775,Q9UBX1,1
DB03886,Q03393,1
DB03227,Q70AC7,0
DB00558,P27907,1
DB08466,P09960,1
DB12308,P62508,0
DB08437,P22748,0
DB08517,P0DMS8,1
DB11235,P11229,1
DB03202,Q9UNI1,1
DB04138,P38489,1
DB01224,P50406,1
DB00548,P51857,1
DB07741,P00734,1
DB00334,P35367,1
DB00412,P48443,1
DB07280,P55263,1
DB02218,P19961,1
DB03819,Q08210,1
DB11638,P11142,1
DB00321,P25021,1
DB04071,P25705,0
DB16739,P20292,1
DB00157,P09622,1
DB00777,P11229,1
DB14487,P02747,1
DB06732,P35372,0
DB02542,P0CG47,1
DB00328,P23219,1
DB00880,P00915,1
DB02506,P54710,0
DB02659,P18825,0
DB03461,Q14914,1
DB07362,O14965,1
DB11638,Q8IDH5,1
DB13048,Q9Y5N1,0
DB01863,P23677,1
DB02482,P50859,0
DB09074,Q16539,0
DB08690,Q02761,1
DB03808,P0A0N5,1
DB03652,Q9KWT5,1
DB04126,P09668,1
DB13978,P20151,0
DB11596,P0A827,1
DB16236,P11511,1
DB07827,P45452,1
DB00532,P22637,0
DB12831,P00734,1
DB11638,P28335,0
DB02621,P68133,1
DB00157,P23975,0
DB01992,Q83P33,0
DB00543,P14416,1
DB06512,P35462,0
DB04272,Q9X0N8,1
DB02313,P18031,0
DB04178,P12235,1
DB15637,Q07869,0
DB04829,P28223,1
DB04285,P18031,1
DB11652,Q16539,0
DB13616,P08174,0
DB00596,O95718,1
DB02051,P25779,1
DB11273,P10145,0
DB03435,P31677,1
DB04079,Q16555,0
DB06246,Q6A8X5,0
DB16159,P35354,1
DB12509,Q9BY41,0
DB07292,P29274,0
DB15357,C0H4Y6,0
DB01567,P34903,1
DB09050,P0AD65,1
DB08645,P10613,0
DB03247,P46072,1
DB03777,Q9UKL6,0
DB00431,P18505,1
DB02324,Q15118,0
DB00459,P08173,0
DB04839,P15559,0
DB12887,P14416,0
DB14641,P04278,1
DB00193,P53609,0
DB14672,P14867,1
DB07766,Q9UQM7,1
DB08260,Q08638,1
DB00368,P03372,0
DB08319,P31749,0
DB00555,P30542,1
DB07397,P22894,1
DB03077,P01556,1
DB08231,P9WH69,1
DB07747,P11086,1
DB02666,Q9U8D3,1
DB01210,P07550,1
DB00312,P59768,0
DB02799,P0AG82,1
DB08815,P08913,1
DB18793,P28223,1
DB15055,P28335,0
DB02032,O08498,1
DB01868,P01375,0
DB00142,O00341,1
DB02930,P9WI81,1
DB11455,Q8SPQ9,1
DB08771,P09871,0
DB00447,Q8XJ01,1
DB01676,P71278,1
DB00248,Q9NWZ5,0
DB02677,P00780,1
DB01842,P9WQG9,1
DB01200,P45452,0
DB00599,P31644,1
DB01419,P35354,1
DB00591,P08758,1
DB08687,Q9GZT9,1
DB04660,P08912,1
DB15189,P35367,0
DB05075,P62508,0
DB00688,P12268,1
DB00163,O75469,1
DB00248,P33261,0
DB08742,P0ACC7,0
DB01026,P50859,1
DB09031,P04054,1
DB08215,P0C0Y8,1
DB09202,P08913,1
DB04632,O43570,0
DB15266,P0A872,0
DB01061,P34903,0
DB00210,P03372,0
DB14541,P24941,0
DB01873,P68371,1
DB09198,P00634,0
DB19199,P07550,0
DB08215,P06008,1
DB03010,P61626,0
DB12836,P35408,1
DB03973,P9WHE9,1
DB14010,Q92769,0
DB01102,P14324,0
DB14520,P51648,0
DB02377,P30793,1
DB03336,P21964,1
DB00481,P03372,1
DB07114,P00811,1
DB07940,P06276,1
DB11732,P24941,0
DB12163,P28223,1
DB00833,P36544,0
DB01355,P68133,0
DB00555,P35367,1
DB03147,P03372,0
DB12806,O00311,0
DB06858,P05981,0
DB01186,P34969,0
DB09173,P37231,0
DB03247,P30926,0
DB01975,O33199,1
DB08964,P43116,1
DB07083,P08173,0
DB01171,P62917,0
DB08052,P03951,0
DB03342,P03474,1
DB03124,P31213,0
DB03106,P14262,1
DB03798,P12461,1
DB04457,P12461,1
DB01352,Q16445,1
DB02988,P76216,0
DB00441,P31350,1
DB08366,P0AAI5,1
DB07425,P11229,1
DB01972,P36959,1
DB12010,P14385,0
DB01873,P07437,1
DB11870,Q8WW43,1
DB03575,P04083,0
DB04351,P36683,1
DB07420,A9JQL9,1
DB00228,Q06432,1
DB03777,P31749,1
DB11831,P0AD65,0
DB13182,P03372,1
DB07763,Q9UDW1,1
DB07556,Q93LD7,0
DB00786,P35462,0
DB16650,P41143,0
DB01238,P01375,0
DB08742,P0AC13,0
DB05116,P04818,1
DB08762,P15085,1
DB00773,P11309,0
DB15288,P09172,1
DB15425,P50750,1
DB02151,P00959,1
DB03861,P07686,1
DB00333,Q08210,0
DB04083,P00509,1
DB01625,P08908,0
DB07767,P60327,0
DB03148,P07024,1
DB00490,P15531,0
DB09060,P32297,0
DB04566,P20035,1
DB00222,Q14654,1
DB03353,Q9Y296,0
DB00852,P12998,0
DB00997,Q14978,1
DB04407,P24941,1
DB08605,Q16698,1
DB00523,P05771,0
DB12919,P29274,1
DB07728,Q16644,1
DB03571,P56740,1
DB02327,Q65CX5,1
DB07586,Q9BY41,1
DB08128,P06129,0
DB03102,O05935,0
DB00281,P00734,0
DB02526,P03372,0
DB00246,Q15825,0
DB06533,Q07869,1
DB14487,P35858,1
DB00334,P50406,1
DB04661,P36544,0
DB03357,P11444,1
DB12010,P49841,1
DB00696,P28221,1
DB01396,P15086,0
DB00318,P41143,1
DB06195,P11511,0
DB00490,P04083,0
DB00983,P13945,1
DB00483,Q86XF0,0
DB06235,Q92731,0
DB00975,P61626,0
DB04347,P15474,1
DB12986,Q9BPZ7,1
DB06882,P12931,1
DB00535,P83223,0
DB04707,P61925,1
DB04836,P00469,0
DB08376,Q53728,1
DB06490,Q16773,0
DB06484,P08172,0
DB01338,P08172,1
DB00408,P04390,0
DB14857,Q96SW2,1
DB00157,P52569,0
DB00196,P03960,0
DB08079,P51693,0
DB04844,Q05940,1
DB07355,O67648,1
DB17059,O75469,0
DB11638,P09382,1
DB00157,P0A4L9,0
DB09006,P37231,1
DB02153,P07919,0
DB12570,P06239,0
DB00696,P28335,1
DB00941,P06276,1
DB12819,P35348,0
DB01645,O75469,1
DB12695,Q9Y266,1
DB12010,P63208,0
DB11769,P20309,0
DB02451,P30405,0
DB11669,P01375,1
DB06121,P41143,1
DB01407,O95718,0
DB04035,P05091,0
DB04512,Q8WX39,1
DB19353,P28335,0
DB01544,P14867,1
DB14011,Q96S37,0
DB02036,Q96PD5,0
DB05969,Q8TDS4,0
DB03317,P14532,1
DB00819,P49662,0
DB07833,Q16539,1
DB00925,P08173,0
DB00248,P21917,1
DB01221,P0C0J0,0
DB09093,P16233,1
DB03717,P54687,0
DB02007,P00734,0
DB09220,P35348,0
DB02909,P9WK19,1
DB00945,P29466,1
DB06701,P31645,1
DB01142,P35368,1
DB08437,P0A884,0
DB03600,Q9NZD2,1
DB06533,Q13547,0
DB01873,Q13547,0
DB06861,P00734,1
DB03331,O14556,1
DB03247,O08398,0
DB05424,P48728,0
DB01355,Q9NYV7,0
DB15431,P23443,1
DB01050,P12104,1
DB08195,P08588,0
DB06732,Q92731,0
DB00436,P00918,1
DB02266,Q07869,1
DB01090,P30926,1
DB11752,P17252,1
DB03814,P50859,0
DB03942,P0AG16,1
DB01144,P00918,1
DB08273,P28221,0
DB12161,Q05940,1
DB01545,P14867,1
DB08241,P20248,1
DB02482,O14965,1
DB00157,Q6PHR2,0
DB14489,Q92633,0
DB00125,Q92731,0
DB09242,P18089,1
DB04799,P28222,0
DB06218,P23219,0
DB02656,O33833,0
DB00734,P35462,0
DB02706,P42681,0
DB01496,P09211,0
DB04758,P08709,1
DB11855,P08913,0
DB02327,P00750,0
DB00246,P47898,1
DB00975,Q96C86,0
DB04153,P11766,1
DB00171,O75469,0
DB04137,P32173,1
DB12920,Q8TEK3,1
DB11466,Q9LAK3,0
DB01698,P22303,0
DB04120,Q8XJ01,0
DB01021,P69178,0
DB04946,P23219,0
DB00817,P25101,0
DB01435,P23219,1
DB05932,P24941,0
DB08226,P0A884,0
DB14529,P00167,1
DB02772,P00811,1
DB07497,P08912,0
DB01642,O85465,1
DB14487,P04731,1
DB01409,P42685,0
DB02604,P07327,0
DB00988,P24941,0
DB06218,Q16555,1
DB04540,P23975,0
DB00457,P06576,0
DB00459,O95718,0
DB11831,P09211,1
DB01599,P23141,1
DB03461,P11086,0
DB02981,P10415,0
DB05412,P43681,0
DB04688,O14949,0
DB04552,Q92952,0
DB13345,P18825,1
DB00573,P41595,0
DB02263,P15121,0
DB03685,Q9NWZ5,1
DB00155,Q07699,0
DB12760,P30542,1
DB02379,P36924,1
DB07177,P07477,0
DB00408,P06239,0
DB04938,P03372,1
DB08689,P0AEG4,1
DB07462,P01308,0
DB04339,Q16236,1
DB04741,P31930,1
DB03528,O95298,0
DB00497,P41145,1
DB04967,Q81VW8,0
DB01051,Q06AK7,1
DB09300,P02768,0
DB09389,P08908,0
DB01025,P80511,1
DB03077,Q57193,1
DB03147,P35354,0
DB00589,P35462,1
DB02828,Q59643,1
DB04147,P98002,1
DB07562,P20711,0
DB02761,P0A6V7,1
DB00171,P67870,1
DB00157,P00469,0
DB03499,P05042,1
DB03461,P00325,1
DB12695,P22748,0
DB06401,P02818,0
DB00350,O95136,0
DB00502,Q05940,1
DB03721,Q86XF0,0
DB03600,O14732,0
DB01642,P21283,0
DB00142,P09211,0
DB01010,P30556,0
DB07092,O00180,0
DB13929,P39748,0
DB08231,P08506,0
DB09324,Q13547,0
DB12107,Q9Y617,0
DB01267,P25105,0
DB05961,P78330,0
DB07107,P35367,0
DB01017,Q9ZAG3,0
DB04555,P42216,1
DB01454,O60760,0
DB00583,P48443,0
DB06216,P35367,1
DB08782,O43570,1
DB01352,P19079,0
DB02930,P25021,0
DB08337,P00811,1
DB00624,P08913,0
DB06738,P35372,1
DB07453,P29034,0
DB07648,O95470,0
DB07861,P08254,0
DB04017,P21397,1
DB02172,P12070,1
DB08301,P00918,1
DB00144,Q8WTV0,1
DB00924,P0A115,0
DB02556,P99999,0
DB01966,P07602,1
DB04602,O75874,0
DB02263,P00362,1
DB00721,P42330,0
DB08309,P22748,0
DB08107,Q03403,0
DB00753,P35348,0
DB00723,P35368,1
DB00229,P0AD68,1
DB16266,P41143,0
DB04485,P0A927,1
DB12110,P21397,0
DB03528,P0A733,0
DB13954,P00846,1
DB00661,P35348,1
DB03606,P45983,0
DB00231,O15528,0
DB12010,P01112,0
DB03448,P34096,1
DB03114,Q15822,0
DB03731,P05089,1
DB08040,P09960,1
DB01947,P0A3M6,0
DB01097,P00742,0
DB07896,P00492,0
DB01205,Q03181,0
DB02827,P18031,1
DB06732,P03372,1
DB01354,P56817,0
DB00514,Q01959,0
DB08815,P08908,1
DB09213,P10415,1
DB03041,P06276,0
DB07512,P13866,0
DB08490,P08254,1
DB00339,P9WGR1,1
DB07687,P24941,1
DB11859,Q16602,0
DB03435,O94766,1
DB00141,O75874,0
DB11195,P24300,1
DB04607,Q9Y5N1,0
DB08057,P38489,0
DB14542,P80365,1
DB07484,Q16566,0
DB02011,P00480,1
DB04676,P01877,1
DB14490,P69905,1
DB00436,P00915,1
DB08865,Q9UGH3,0
DB07146,P06239,1
DB13952,O75469,1
DB00370,P08913,1
DB06616,P36507,1
DB00540,P18031,0
DB04513,P63316,1
DB11638,P08294,0
DB01645,Q99527,1
DB00378,P21731,0
DB00157,P00387,1
DB03793,P31645,0
DB01852,P09917,1
DB00692,P08913,1
DB00128,P0AGJ9,0
DB04975,P68400,0
DB12569,P29275,1
DB07989,P00800,1
DB12412,O43570,0
DB14487,P01008,0
DB04655,Q9HBH1,1
DB09167,P08913,1
DB01238,Q8WW43,0
DB02223,P0A884,1
DB09286,Q02153,0
DB14787,Q99705,1
DB01262,P08913,0
DB07768,Q04828,1
DB01625,Q70KI2,0
DB01159,P35462,0
DB04541,P11797,1
DB00563,Q9NYV7,0
DB04872,P29371,1
DB00312,Q16445,1
DB07572,P04746,0
DB01352,P43681,1
DB13729,P07477,1
DB07954,P18545,1
DB00371,P05093,0
DB03654,P00644,1
DB01694,P26196,1
DB15690,P15474,0
DB00422,Q01959,1
DB01822,P12256,1
DB01186,O14764,0
DB02078,Q5LRQ9,1
DB00780,Q15722,0
DB04493,Q9Y663,0
DB01992,P39135,1
DB03767,P25774,1
DB16849,P05177,0
DB12695,P54578,1
DB11638,Q8I3X4,1
DB11638,P07195,1
DB01728,P08100,1
DB12478,P18825,1
DB02467,P0A884,1
DB03010,P68366,1
DB04665,P22748,1
DB07177,P32238,0
DB04272,Q81F54,1
DB12695,P17538,0
DB11718,P35354,0
DB02274,P12995,1
DB01747,P07822,1
DB14544,P80365,1
DB05786,P02794,0
DB14028,P14867,1
DB06461,P15692,1
DB02142,P22256,1
DB00408,Q01959,1
DB11181,P20309,1
DB09121,P68871,0
DB07713,P28223,0
DB01725,P00734,1
DB01403,P35368,1
DB13874,Q5SHF5,0
DB00944,P22303,1
DB02721,P00325,1
DB08782,P71278,0
DB07606,P15121,0
DB03570,P25053,1
DB02643,P50052,0
DB08052,P08631,1
DB00480,O14788,1
DB04716,P78540,0
DB00824,P29274,1
DB09202,P35368,1
DB01812,P50225,1
DB00726,P08588,1
DB04646,P83794,1
DB00885,P35367,1
DB06988,P46881,1
DB08802,P35367,1
DB00239,P22303,0
DB00246,P50406,1
DB04268,P07741,0
DB02602,P00918,1
DB00483,P08912,1
DB00157,P30536,0
DB02559,A3FMN7,0
DB02343,Q8Y7N7,1
DB03109,P43119,0
DB01375,P45880,1
DB00521,P07550,1
DB13800,P31415,1
DB00393,P54284,1
DB00794,Q16539,0
DB03156,Q59288,1
DB01483,P35368,0
DB01223,P0DMS8,1
DB09211,P35408,1
DB03317,P81040,1
DB01956,P14867,1
DB00157,P23368,1
DB09078,P06493,0
DB08837,P27361,0
DB00320,P10828,0
DB04315,P20339,1
DB00540,P06239,0
DB01992,P9WNP5,1
DB16288,P30542,1
DB00988,P11802,0
DB08272,Q9A1B7,1
DB01085,P08912,1
DB12025,Q04206,1
DB12278,P0A0N5,0
DB01209,P28221,0
DB04566,Q9U8D3,1
DB00477,Q9H3N8,1
DB03297,P47901,0
DB00794,P48169,1
DB00381,P23443,0
DB09235,P9WGT1,0
DB00132,P37231,1
DB01147,P29275,0
DB00544,P04818,1
DB04132,Q49184,0
DB08837,P25100,0
DB00589,P34969,1
DB04104,P05100,1
DB01142,P23975,1
DB12695,P62258,1
DB03988,P00734,0
DB04310,P27696,0
DB06725,P35354,1
DB08405,Q9UDW1,0
DB02379,P40943,1
DB01011,P15538,1
DB00157,P50213,1
DB00157,P00811,0
DB13952,Q92731,1
DB00674,Q92731,0
DB01038,P21918,1
DB03032,Q03013,1
DB00987,P43166,0
DB04735,P0A444,1
DB11274,P35462,1
DB00118,P35520,1
DB03651,P21695,0
DB04099,P09211,0
DB01645,Q16678,1
DB06401,Q92731,1
DB03796,Q01469,1
DB00211,P69178,0
DB11672,P00915,1
DB03349,P00374,0
DB02067,P78368,0
DB06582,P30536,1
DB04419,P20823,1
DB04720,Q13882,0
DB16849,P07550,0
DB02260,P41145,0
DB05521,Q9Y6L6,1
DB00331,Q9Y478,1
DB14074,Q8T6S0,1
DB02512,P04075,1
DB11638,Q8IM16,1
DB19255,P01857,0
DB11899,P14416,0
DB03247,Q81EW9,1
DB02673,P07858,0
DB13760,P25021,1
DB02611,P17612,1
DB01024,P03960,0
DB04799,P08574,1
DB04548,Q9KWU1,1
DB08396,P01768,1
DB03247,P63462,1
DB01565,P01189,1
DB04460,Q9U8D3,1
DB00786,P53779,0
DB00157,O00217,1
DB01992,P0ACC7,1
DB00783,O75469,1
DB00142,Q8N5Z0,1
DB03088,P23219,0
DB00242,P47870,0
DB07231,P43405,0
DB04813,P03372,1
DB12695,Q9H4B7,1
DB06446,P17252,0
DB01199,Q15822,1
DB08335,P24941,0
DB07349,P11350,1
DB00659,P28223,0
DB14635,P37231,1
DB02701,P06881,0
DB01000,Q13509,0
DB00142,Q3IWB0,0
DB01183,P35372,1
DB05053,P09467,1
DB03252,P11229,0
DB09079,Q13258,0
DB00713,P30874,0
DB12850,P69905,0
DB01331,P22748,0
DB03127,Q92876,1
DB01877,P08254,1
DB01105,Q01959,1
DB00661,P51164,0
DB04503,P12461,1
DB03486,Q8WVQ1,1
DB08534,P78540,0
DB00540,P23975,1
DB02333,P06968,1
DB04465,Q7Z4J2,1
DB05289,Q8WW43,1
DB00714,P21918,1
DB04084,P49424,1
DB01483,P43681,1
DB06677,P25101,1
DB14533,P32241,0
DB00484,P08913,1
DB03217,P06870,0
DB06229,P35367,1
DB01088,Q99714,0
DB06616,P31677,0
DB12110,P50406,1
DB00454,P14416,0
DB12622,P08246,1
DB18107,P49336,1
DB02301,P18825,0
DB12237,P0A434,0
DB06153,P08908,1
DB05532,Q5NUL3,1
DB00619,P00918,0
DB00334,P20309,1
DB03830,P01584,0
DB02445,P15121,0
DB06832,Q92731,1
DB06838,P00734,1
DB02637,P35270,1
DB11730,Q00534,1
DB01136,P07550,1
DB19325,P39594,0
DB01576,Q02750,0
DB02789,P11474,1
DB00306,P00918,0
DB08644,Q7BJM5,0
DB06594,Q734I1,0
DB07712,O75493,0
DB07080,O75469,1
DB00149,Q8IB72,0
DB04545,Q79G13,1
DB07623,P30542,0
DB00952,P28221,1
DB16739,P09917,1
DB01793,O75469,0
DB07304,Q59288,0
DB00157,P00915,0
DB03996,Q7SIA3,0
DB14879,P16152,0
DB09238,Q07869,0
DB02383,Q99720,1
DB07767,Q16790,1
DB03948,P12268,1
DB01216,Q8IE82,0
DB02832,P17846,1
DB04027,P06732,1
DB03683,P28223,0
DB02024,Q75WK2,1
DB08208,Q02750,1
DB06906,P56740,1
DB16218,Q00534,1
DB00774,A0A0H2UXE9,0
DB00363,Q460N3,0
DB07703,P15559,0
DB00263,P0AC13,1
DB01055,P13500,1
DB19312,P37231,1
DB00861,P30085,0
DB00951,P9WGR1,1
DB08855,P25116,0
DB02260,P11310,0
DB01509,P23975,1
DB08846,P22748,1
DB06625,P29274,1
DB02120,P00691,1
DB00123,P52569,1
DB08761,P9WPP7,1
DB19353,P22303,1
DB01106,P35367,1
DB09061,Q16850,0
DB03145,P39594,1
DB09050,Q51504,1
DB01199,P04324,0
DB12010,P50607,0
DB07652,Q70KI2,0
DB07497,P14867,0
DB02999,Q8IJA9,0
DB14489,Q96FI4,1
DB00940,P25021,1
DB01463,Q01959,1
DB07697,P14618,1
DB07951,P0A2K1,1
DB02986,P10176,0
DB14487,P06716,0
DB00610,P14416,1
DB07556,P39900,1
DB06616,Q8N142,0
DB07990,P22088,1
DB00155,Q9ULC6,1
DB08011,P06744,0
DB08218,P20248,1
DB03114,P12931,1
DB08234,P74334,0
DB15046,Q9BQB6,0
DB00747,P17787,1
DB02597,P09238,0
DB00463,O32248,0
DB00849,P36544,1
DB00142,P37231,0
DB07642,P00326,0
DB03147,P11172,0
DB06714,P04278,0
DB00129,P35348,0
DB14487,P05156,1
DB00795,P80188,0
DB04393,P08588,0
DB14533,P01308,1
DB03558,P0A884,1
DB03148,P72355,0
DB02315,P09467,0
DB04230,P35462,0
DB01136,P08588,1
DB03163,Q56839,1
DB04636,Q16769,1
DB14770,P24941,0
DB00872,P37288,1
DB12345,Q9UEW8,0
DB04464,P19909,1
DB00758,Q9H244,1
DB03662,P06239,0
DB01014,P35354,1
DB03147,P58558,1
DB04524,P0A6R0,1
DB00167,P53779,0
DB07689,P0CG22,1
DB00431,Q9NXA8,0
DB17045,P80365,0
DB05075,P07686,0
DB01184,P35462,1
DB11638,Q8IJ74,1
DB03459,P0A789,1
DB03961,P62619,1
DB01260,P11474,1
DB07358,P24941,0
DB05721,P14867,1
DB01157,P30872,0
DB11315,P12758,0
DB03530,P00811,1
DB01496,P06608,0
DB04272,P14416,0
DB12071,P01308,0
DB01921,P23219,0
DB01136,P07944,0
DB06548,O95749,1
DB00321,Q9HBH1,0
DB08058,Q9Y6F1,1
DB12410,P09917,0
DB00590,P25100,1
DB13154,P25052,0
DB00477,P35368,1
DB14539,Q06187,0
DB16869,Q9NPH5,1
DB07262,P0ABQ4,1
DB08912,Q08638,0
DB11638,P08908,0
DB00570,Q13885,1
DB08249,P28720,0
DB00198,Q9Y3R4,1
DB09123,P35348,0
DB11541,P03372,1
DB02723,P00734,1
DB00333,P18031,0
DB00463,P56817,0
DB00619,P09382,0
DB07592,Q03013,0
DB00393,P0DP24,0
DB06685,Q92731,0
DB01094,P07477,0
DB04946,P28223,1
DB02218,P04746,1
DB03254,P14902,1
DB00157,P11177,1
DB06706,P35348,1
DB07947,P17612,1
DB06991,Q56839,0
DB01332,P08506,1
DB14487,P01011,1
DB00909,P35354,0
DB05119,Q8VTT5,0
DB01912,P21918,0
DB01139,Q8XJ01,1
DB14849,P95468,0
DB02522,P24941,0
DB00252,P16233,0
DB02570,Q16678,0
DB03268,P11473,0
DB07763,Q46079,0
DB03304,P28720,1
DB01039,Q9NPA2,1
DB08375,O95264,0
DB01399,P28223,0
DB00786,P24347,1
DB01346,P14416,0
DB02716,Q86XF0,0
DB00431,P09601,0
DB12855,P00749,0
DB00572,P34903,0
DB01044,P61177,0
DB06512,P00749,0
DB01632,P00492,1
DB03912,P0A110,0
DB00394,P07101,0
DB02628,Q99928,0
DB13920,A9X444,0
DB14487,P14324,0
DB01632,P08912,0
DB00299,P25025,0
DB14487,P22792,1
DB04235,P09147,0
DB02471,Q6UWM7,1
DB02835,P36871,1
DB06962,P20231,1
DB03159,P20035,0
DB04345,P08588,0
DB01083,P16233,1
DB08738,Q16654,0
DB16267,P03951,0
DB12906,P31350,1
DB06297,O95470,1
DB00327,P24941,0
DB09300,P08173,0
DB00408,P25021,1
DB08037,O94903,0
DB03863,P29371,0
DB03317,Q9L915,1
DB07042,Q837V6,1
DB12542,P51164,0
DB08759,P21283,0
DB03964,P00749,0
DB11697,P35372,0
DB00368,P35348,1
DB16770,P41145,0
DB03701,Q01959,1
DB08873,P07477,0
DB11638,Q15637,1
DB02676,P25021,0
DB13931,P07741,0
DB08571,P07437,0
DB01267,P35368,1
DB11507,P34995,1
DB02142,P53004,0
DB00736,O94760,1
DB08402,P19793,1
DB12042,Q8WW43,0
DB09020,Q96BI3,0
DB08264,P41595,0
DB00035,P30518,1
DB01793,P49841,1
DB06444,P01375,1
DB04147,P08100,1
DB12010,Q16850,0
DB00572,P20309,1
DB00875,P07359,0
DB04604,P0AD65,0
DB12881,P25963,1
DB01032,P07550,0
DB00166,P46098,0
DB05137,Q05940,1
DB08549,P18031,1
DB15256,P02585,1
DB04557,P23219,1
DB00353,P41595,1
DB02987,P28335,0
DB04014,P06493,1
DB02436,P18031,1
DB01263,P10613,1
DB14649,P00437,0
DB04268,P61626,1
DB00157,Q27796,0
DB00497,P35372,1
DB02105,P46925,0
DB04581,Q51504,0
DB06555,P35348,1
DB01454,Q96BI3,0
DB13165,P11766,0
DB03381,P35367,0
DB07887,P03951,1
DB14011,P21796,1
DB00484,P18089,1
DB01025,P08700,1
DB12010,P61925,0
DB04592,P22869,1
DB11954,Q16595,0
DB06951,Q9Y5N1,0
DB00436,Q07869,0
DB07944,P00734,1
DB03876,P00749,1
DB05970,P35557,1
DB03442,P31939,1
DB03247,Q46822,0
DB05212,P01116,0
DB04315,P48728,0
DB16825,Q8WW43,1
DB00732,P16118,0
DB01442,P54219,1
DB11755,P24941,0
DB02483,P11229,0
DB08453,P32884,0
DB03317,P72181,1
DB00814,P23219,1
DB11679,P23919,0
DB05483,Q969G6,0
DB07637,P0ABQ4,0
DB12631,P04201,1
DB11638,P38545,1
DB17749,Q16570,1
DB00918,Q9ZHG9,0
DB00668,P35368,1
DB04891,P11473,1
DB01053,P04183,0
DB01212,P10827,0
DB04568,P22695,0
DB07560,P23219,0
DB08507,P08254,1
DB12693,P28335,1
DB04847,P41052,0
DB04216,P53779,0
DB11937,P51648,0
DB06288,Q65CX5,0
DB12177,P28335,1
DB16447,P00390,0
DB09418,Q92911,1
DB07665,P00734,1
DB08180,Q92731,0
DB02514,P08254,0
DB00157,P29274,0
DB07950,Q9NZK7,1
DB01118,Q07869,1
DB06506,P08908,1
DB12239,P43235,1
DB03049,P77444,1
DB00142,P49768,0
DB03127,P00749,1
DB16657,Q06187,1
DB03544,P95468,0
DB02429,P14416,0
DB04233,P56122,0
DB09202,P11229,0
DB00848,P05186,1
DB04741,P45452,0
DB08418,P00918,1
DB04722,Q820T1,0
DB18964,P43220,1
DB02264,P68638,1
DB08864,P04746,0
DB00568,P35367,1
DB09338,P29972,1
DB03847,P03951,0
DB15170,Q06187,1
DB00605,Q99705,0
DB00594,P78348,1
DB08897,P12461,0
DB02126,P69905,1
DB04164,P29957,1
DB05932,P48051,0
DB00540,P08909,1
DB00463,P28223,0
DB00741,P35348,0
DB11638,Q7DHH4,0
DB03493,P07617,1
DB03195,P23919,1
DB00472,P30926,1
DB00171,O14727,1
DB03373,P07477,1
DB03247,Q02127,1
DB06016,P08908,1
DB09204,P08588,1
DB04325,P28223,1
DB12557,P37231,1
DB03461,P30043,1
DB12010,Q9BYT3,1
DB11376,P35462,1
DB08360,P68400,1
DB00917,P35408,1
DB04016,Q9L9D7,0
DB03154,Q16790,0
DB00819,P11350,0
DB08782,P20932,0
DB15496,P35232,1
DB03725,P35558,1
DB01952,O25323,1
DB11785,P08588,1
DB00496,Q93D82,0
DB06202,P03420,1
DB01069,P25021,1
DB15617,P14416,0
DB02835,P71447,1
DB15932,P17174,0
DB02431,P10613,0
DB08604,P37231,1
DB00946,Q59334,0
DB17832,P02753,1
DB03793,Q10588,0
DB03469,P28223,0
DB08267,Q9NRF9,0
DB06154,P68871,1
DB11666,P04278,0
