drugbank_id,uniprot_id,interaction
DB00157,P35968,0
DB06211,P22629,0
DB04419,P01270,1
DB08550,P11086,1
DB17507,P04637,1
DB00528,O60674,0
DB08837,P12724,0
DB01224,P46098,1
DB08299,P0A1F6,0
DB00514,Q9UBX1,0
DB07128,P00734,1
DB06029,P41595,1
DB02594,Q8RLY5,0
DB05075,O43915,1
DB08406,P76270,0
DB02532,Q01782,1
DB00628,P14867,1
DB05010,Q05209,0
DB00555,P08913,1
DB01520,P11586,0
DB12278,Q13936,1
DB02514,P15555,1
DB01348,P12821,1
DB01619,C1KC03,0
DB04749,P14416,0
DB00890,P21453,0
DB16239,P23141,0
DB00157,P48736,0
DB02659,P62508,1
DB03300,Q9REC4,1
DB06160,P11388,1
DB11892,P55882,0
DB06548,P48736,0
DB07918,P56740,0
DB12415,P10275,1
DB14801,P37231,1
DB03092,P19961,1
DB04786,P06971,0
DB01021,P22748,1
DB04741,P00363,0
DB03467,Q02846,0
DB00171,P33121,1
DB14977,Q7L0J3,1
DB08782,O43570,1
DB04944,P54619,1
DB01267,Q9HBL8,0
DB15357,P08172,1
DB06151,O15399,1
DB09239,P35348,1
DB03697,P50406,0
DB04530,P39126,1
DB06311,P47712,1
DB01577,Q16790,0
DB00655,P25052,0
DB00316,P24347,0
DB14540,P08913,0
DB01136,Q12809,1
DB12483,P00533,0
DB02186,P08173,0
DB01238,P21918,1
DB04464,P11229,0
DB02805,P07998,1
DB00920,P42593,0
DB01033,P00492,1
DB08593,Q15788,0
DB08454,Q96NX5,0
DB08077,P00800,0
DB14011,O75311,1
DB01700,P30968,0
DB06027,Q16637,0
DB08303,P31434,0
DB06248,Q86VZ5,0
DB15232,P12461,0
DB02659,P50859,0
DB05805,Q01959,1
DB01442,P20309,0
DB00555,Q9UI33,1
DB02923,Q9HBA0,0
DB00978,Q16288,0
DB00805,Q08289,0
DB07553,Q969S8,1
DB07230,Q15788,1
DB03685,P27815,0
DB01992,Q9HYX1,1
DB00426,P04293,1
DB00934,P34969,1
DB01227,P30926,1
DB08901,P35367,0
DB00605,Q03181,1
DB03952,P0ABP8,1
DB01863,P31785,0
DB00173,O00763,1
DB00714,P14416,1
DB07374,P61927,1
DB07107,Q64823,0
DB07466,P62593,1
DB07228,O14757,1
DB03435,P46976,1
DB12010,P14416,0
DB17056,P0AEG4,0
DB01236,P31939,0
DB04234,P45983,0
DB06461,P49765,1
DB06119,P21397,0
DB14060,P35372,0
DB00157,O43676,1
DB06207,P35368,1
DB04304,O33199,0
DB00247,P28223,1
DB01115,Q01668,1
DB07443,Q01668,0
DB02899,P26789,1
DB03147,Q9LAG2,1
DB18124,P9WNP5,0
DB03147,P09546,1
DB02072,P08588,0
DB08872,P23141,0
DB02452,Q96P88,0
DB08077,Q9UNI1,0
DB00562,P98170,0
DB01268,P27815,0
DB11638,P11511,0
DB00880,P24941,0
DB01014,P37231,1
DB04490,P29475,0
DB03959,P08758,1
DB00716,Q13258,1
DB11923,P60339,0
DB01273,P30291,0
DB01238,P47898,1
DB09173,P35372,1
DB00142,P36544,0
DB04272,P83787,1
DB01051,Q9P2J5,0
DB01496,P00734,0
DB01190,P21918,0
DB12471,P06780,1
DB04813,O85465,0
DB00421,Q05940,0
DB06793,P69905,0
DB04671,P13981,1
DB12744,P00533,0
DB01133,P29350,1
DB12978,P36888,1
DB02407,P33247,0
DB12116,Q3J1A6,0
DB01238,P21728,1
DB00698,P54219,0
DB00703,P20309,0
DB03775,P24941,0
DB08814,P61313,0
DB03347,Q13546,0
DB04396,P02920,1
DB07981,P28720,0
DB08551,Q9L5C8,1
DB13036,P21731,1
DB07019,P56817,1
DB07371,P01857,1
DB00143,O43708,1
DB07034,P52597,0
DB00159,P23219,1
DB03909,Q8ZKR2,1
DB11638,P14618,1
DB05475,P40763,1
DB01442,Q01959,1
DB04920,Q13936,1
DB00170,P07225,1
DB04395,P09874,0
DB17191,P07477,0
DB12010,O75385,1
DB05475,P47985,0
DB14924,P39593,0
DB07796,P00734,1
DB11672,Q9KU37,0
DB05667,P05108,1
DB06148,P18825,1
DB06393,P08908,1
DB07149,P49841,1
DB03397,Q97R46,1
DB12010,Q03181,0
DB03247,P41407,1
DB04616,P22303,1
DB06153,P35368,1
DB06413,P08306,0
DB02841,Q9L5C8,1
DB02999,P39086,1
DB03910,P16233,0
DB02451,P09391,1
DB04957,P15382,1
DB12010,P15056,1
DB09078,P35916,1
DB14966,Q16739,1
DB12010,Q8XJ01,0
DB00395,P47870,1
DB03113,P0A716,1
DB07541,P32297,0
DB00995,P62508,1
DB02187,P03372,1
DB12713,Q9NR97,0
DB06948,P24941,1
DB14067,P08183,1
DB00500,P40763,0
DB18012,P00746,1
DB08282,P03366,1
DB03088,O14757,0
DB03280,P27815,0
DB01965,P06968,1
DB01085,P08173,1
DB00734,P24941,0
DB04832,P21397,1
DB01719,Q7Z4J2,0
DB13051,P21964,0
DB08504,P27487,1
DB08231,P09142,1
DB03389,Q59288,1
DB03256,P00746,0
DB12935,P04049,0
DB02491,Q9Y6M4,0
DB12327,P29274,0
DB04173,P02943,1
DB07827,P06213,0
DB12371,P21453,1
DB00342,P30044,0
DB07639,P00734,1
DB07732,Q9KWT5,0
DB01903,P10826,0
DB04464,P06009,1
DB04066,P22303,0
DB06235,Q07869,0
DB12010,P22694,1
DB01352,P39593,0
DB07211,P00734,1
DB02128,Q9UDR5,0
DB03247,P61949,1
DB17056,P50406,1
DB00281,P0A884,0
DB01766,P24941,0
DB02214,O66529,1
DB04493,P36946,0
DB04741,P20035,0
DB01196,P48736,0
DB00381,P00915,1
DB01958,Q8T6S0,0
DB00802,P35372,1
DB12270,Q16539,1
DB01965,O15530,0
DB03088,O68601,1
DB03033,P14900,0
DB04310,P0A6K3,1
DB07859,P17612,1
DB04539,Q9S400,1
DB13345,P08588,1
DB08690,P0C0Y9,1
DB00267,Q09470,0
DB04315,Q05940,0
DB07373,P11511,1
DB04570,P07173,0
DB02451,P08100,1
DB04310,O75900,0
DB00458,P14416,1
DB04464,P01848,0
DB06766,P35367,1
DB06203,P60757,0
DB08020,P48736,0
DB00280,P27487,0
DB01044,P72525,1
DB01126,Q8IZS8,0
DB12163,P28335,1
DB07479,P06746,1
DB01102,P13945,1
DB11638,Q16602,0
DB13867,Q82EE4,0
DB11638,Q8IC05,1
DB00543,P41145,0
DB03397,Q14376,1
DB02097,P43235,0
DB03685,P61927,0
DB03133,P68133,0
DB14737,P21554,1
DB07795,Q00534,1
DB01702,P42971,0
DB01864,Q06609,0
DB09194,P08913,1
DB07346,P31645,0
DB02379,O07653,1
DB01165,P43681,0
DB07749,P17538,1
DB11157,P35908,1
DB17045,Q5JUK3,1
DB05119,P29474,0
DB00619,P16234,1
DB04037,P32297,0
DB12825,P61182,1
DB04464,P10176,1
DB03962,P52209,1
DB00141,Q9NP99,0
DB15233,P43133,0
DB07373,P71278,1
DB04055,P11217,1
DB00795,P07550,0
DB07092,P31572,0
DB09288,O43617,0
DB01822,Q04206,1
DB08463,P20248,1
DB11638,P37802,1
DB12010,P13500,0
DB12432,P45983,1
DB03323,P36924,1
DB00996,O43525,1
DB08951,P35354,1
DB01023,P02919,0
DB07236,Q01234,0
DB13346,P36544,0
DB03010,P29474,0
DB00661,P08183,1
DB12010,O15111,0
DB14544,P14060,1
DB08071,P9WQ77,1
DB08538,P24941,1
DB00988,P35462,1
DB00734,Q44244,0
DB04493,P06744,1
DB11672,P22748,1
DB13956,P03372,1
DB07636,Q04416,0
DB15133,P08581,1
DB12013,P35372,1
DB04637,P22869,1
DB02270,P22939,1
DB02569,P15531,1
DB08651,P04390,1
DB06441,P35558,0
DB08240,P04075,1
DB04930,P35498,1
DB08795,Q8DR59,1
DB06858,P07477,1
DB13174,P09917,1
DB00148,Q9UQM7,0
DB11591,P35367,1
DB07374,P40429,1
DB00875,Q06528,0
DB07619,P37231,0
DB11638,P16608,0
DB11703,O60882,0
DB07821,Q15102,1
DB08690,Q51792,0
DB01863,P21728,0
DB12843,P10145,1
DB00747,P23141,0
DB13751,P00533,0
DB04216,Q9Y230,1
DB00307,Q46856,0
DB02463,Q92887,0
DB00996,Q9NY47,1
DB00565,Q15822,1
DB00579,Q01959,1
DB03723,P26392,1
DB08185,P14867,0
DB00750,P13000,0
DB06044,P17787,1
DB00579,P14635,0
DB01987,Q9BQB6,0
DB00281,P00533,1
DB02813,P50052,0
DB03247,Q01234,1
DB01144,P37231,0
DB19255,Q12791,0
DB00132,P22629,0
DB07463,Q9KPI8,1
DB03083,P49674,1
DB06605,P06608,0
DB01196,Q92731,1
DB19205,O75530,1
DB03435,P04547,1
DB02843,P11217,1
DB02998,P14416,0
DB16700,P04585,0
DB00825,Q9UGM6,0
DB00824,Q06187,0
DB08315,P24182,1
DB19199,P30542,0
DB00125,P30920,0
DB01296,Q05315,0
DB07664,P17948,1
DB04464,P01889,1
DB04147,P01593,1
DB00835,P08908,0
DB04542,P28222,0
DB08765,P14174,1
DB08265,Q9UNI1,0
DB08330,P30305,0
DB02704,Q15825,0
DB03211,P07814,0
DB01611,Q9BYF1,1
DB07394,P00929,0
DB03952,Q9X112,0
DB02493,P0A7D4,1
DB07090,P22748,0
DB09128,P12070,0
DB06874,P03366,1
DB00938,P12821,0
DB07340,P09788,0
DB12762,P04293,1
DB12210,P14920,0
DB00424,P28472,0
DB07189,P03372,0
DB07042,Q837V6,1
DB03435,Q9P2W7,1
DB01355,P0A884,0
DB02467,P37231,0
DB00978,P55157,0
DB16118,P30542,1
DB01199,Q04828,0
DB12903,P0AE18,0
DB04576,Q83LD8,0
DB08215,P52569,0
DB11638,Q8I4W4,1
DB07667,P22629,1
DB04164,P29957,1
DB05047,P42262,1
DB03793,Q52546,1
DB03129,P35030,1
DB05970,P35557,1
DB00142,P48058,1
DB03147,Q52WX2,0
DB01239,P21728,1
DB04614,P22303,1
DB01590,P42345,1
DB00173,P18825,0
DB00837,P41143,0
DB04797,P07360,0
DB04846,P23467,0
DB00555,P01859,0
DB00248,P61626,0
DB09060,Q06187,0
DB11877,P08164,0
DB07778,P08913,0
DB15357,P11229,1
DB02059,P26397,1
DB06216,P47898,1
DB09076,P21918,0
DB02959,Q9RVD6,1
DB00656,P28482,0
DB03723,Q9HU22,1
DB03448,P14416,0
DB11672,O00206,0
DB02367,Q72547,0
DB04522,P11309,1
DB02379,Q9ULX7,0
DB04051,P15085,0
DB16690,P05023,1
DB00552,P00813,1
DB04642,P11217,1
DB00779,P11388,1
DB12005,Q9NZ42,1
DB07782,P39594,1
DB00210,P05412,1
DB00661,O00555,1
DB06216,P28720,0
DB01026,P10613,1
DB15254,P02708,0
DB15027,Q9H3N8,1
DB02761,P10276,0
DB03017,P0A953,1
DB01319,O15530,0
DB02436,P18031,1
DB14067,Q2M3G0,1
DB07605,P00742,1
DB02772,P21802,0
DB00490,Q9NP99,0
DB01197,Q92696,0
DB04583,Q02127,1
DB00545,Q54528,0
DB01883,P15917,1
DB05013,P51512,0
DB11638,Q8IBI3,1
DB00657,P47870,0
DB01296,P46883,0
DB00834,Q13464,0
DB13559,P20839,0
DB04464,P19909,1
DB01023,Q13936,1
DB04526,P06971,1
DB12450,P00797,0
DB11800,P36888,1
DB02515,P16118,1
DB02609,P18031,0
DB11582,P10515,0
DB01591,P08912,1
DB08964,P43116,1
DB16221,P18089,0
DB01185,P10275,1
DB00674,O14965,0
DB00343,P42684,0
DB08120,P10802,1
DB13495,P22303,1
DB04799,P39304,0
DB02142,P15555,0
DB02116,P24941,1
DB00505,O00418,0
DB07939,P52700,1
DB08839,Q13639,1
DB15012,P42261,1
DB03760,P23434,1
DB03777,P28482,1
DB04022,O95180,0
DB00395,P34903,1
DB03247,Q8T8E9,0
DB03459,P27708,1
DB00717,P06401,1
DB08839,P45452,0
DB00304,P06401,1
DB00157,Q16613,0
DB02383,Q99623,0
DB01224,P08069,0
DB01634,P42336,0
DB07404,P60472,1
DB07335,P44801,0
DB07909,Q7Z3Y4,1
DB03502,P03372,0
DB00277,P0DP25,0
DB00945,Q13131,1
DB03203,O43614,0
DB07578,Q01959,0
DB12799,P21439,1
DB03117,P52045,1
DB00628,P11229,0
DB14001,Q9UDX4,1
DB08927,P28223,1
DB01411,P12724,1
DB00157,P08773,0
DB08912,P57059,1
DB01774,P21589,0
DB05667,P00734,0
DB04272,P14867,0
DB01338,P20309,1
DB00274,P62623,0
DB09185,P07550,1
DB03013,P45984,0
DB12010,P53671,1
DB03292,Q7SIE2,0
DB00424,P01375,0
DB04654,P07477,1
DB03814,P12931,0
DB05103,Q14790,1
DB01053,P02918,1
DB02482,P01138,0
DB00157,P98002,0
DB00708,P29274,0
DB00126,Q8DR59,0
DB08231,P60568,0
DB05414,P31639,0
DB01537,P28223,1
DB00679,P21728,1
DB07339,P16083,1
DB02196,P42336,0
DB08441,P24941,1
DB07251,P54760,1
DB12883,P19838,0
DB03490,P03372,0
DB01852,P42261,0
DB02424,P07173,0
DB07590,A0A6L8PZR0,1
DB04137,P01857,0
DB01328,P24228,1
DB04121,P84077,1
DB06894,P06239,0
DB06581,P13945,0
DB01852,P62508,0
DB08052,Q18BX5,0
DB04659,P09848,1
DB01629,P00441,1
DB14860,Q9UM73,1
DB08312,P24941,1
DB03247,P28335,0
DB07498,P15121,1
DB12010,P42684,1
DB00968,P02741,0
DB01925,P12821,0
DB12569,Q93EK7,0
DB00157,P03923,1
DB11327,P0AG16,0
DB12255,P08235,0
DB04417,Q9NRX3,0
DB03461,P23458,0
DB14011,Q8NER1,1
DB08891,P43235,0
DB09091,P00338,0
DB11817,P11926,0
DB00623,P14416,1
DB04395,P0A6H7,1
DB02022,Q02880,0
DB01224,P12821,0
DB13552,P23946,1
DB11582,Q9P2W7,0
DB00457,P24182,0
DB00714,P18548,0
DB03751,O43837,0
DB08271,P39900,1
DB16072,P35372,1
DB00278,P00734,1
DB09194,P28335,1
DB00818,O14920,0
DB04464,P20674,1
DB06211,P0AC13,1
DB12010,P54583,0
DB04071,P00326,1
DB15399,Q07343,0
DB00143,P53778,0
DB04609,P04585,1
DB04549,Q14994,0
DB08231,P84077,1
DB11765,P00390,0
DB06739,P21731,1
DB03814,P45314,1
DB06815,P51787,1
DB06897,O95718,0
DB12010,P53355,1
DB03424,P21860,0
DB01234,Q9NWZ5,0
DB00459,Q01959,0
DB04216,P40763,1
DB08325,P0A2K1,0
DB06211,P0AD65,1
DB04137,P00367,1
DB01136,O95178,0
DB08292,P08238,1
DB02999,Q13002,1
DB08080,P18031,0
DB07687,P35348,0
DB06680,P21980,0
DB08846,P22748,1
DB17999,P02766,1
DB11638,P38545,1
DB08899,P10275,1
DB04522,P18825,0
DB03606,P27815,1
DB02485,P09619,0
DB08515,P25789,1
DB02494,P61927,1
DB03851,Q01469,1
DB14911,O43678,0
DB00142,Q9Y646,1
DB00875,P21728,1
DB00572,P32019,0
DB07780,P50225,0
DB02789,O00204,1
DB09060,P0A9Z7,1
DB13751,Q9UBQ6,0
DB01254,P0A7D4,0
DB00849,P34903,1
DB01159,P59768,1
DB11805,P12931,1
DB06216,P41595,1
DB04953,Q9NR82,1
DB00466,P07477,0
DB02078,P61322,1
DB14184,Q05397,0
DB08838,P00156,0
DB03558,P01834,0
DB14879,P41143,0
DB01299,P04746,0
DB02010,P11217,0
DB09061,P68371,0
DB08855,Q9Y271,1
DB03566,Q9Y3R4,0
DB11823,P61925,0
DB03963,P12497,1
DB09061,Q99624,0
DB12843,P13637,1
DB02656,P11309,1
DB02058,P98002,0
DB12675,P04798,0
DB07508,P00734,1
DB03756,Q16790,0
DB00313,P08913,0
DB02726,P03300,0
DB04924,P10745,0
DB16335,P02918,1
DB00682,Q87MW5,0
DB01699,Q12809,0
DB01023,P36542,0
DB01171,P46098,0
DB07635,Q8XJ01,0
DB08784,Q9HBL8,1
DB11817,Q9UGN5,0
DB00564,P55055,0
DB03825,P15259,0
DB07763,Q16555,0
DB00125,P07949,0
DB00157,P40394,1
DB03480,Q02127,1
DB04072,Q99798,1
DB01642,P68400,0
DB00514,P23975,1
DB12713,Q02221,0
DB07420,P43119,0
DB08896,P08908,0
DB04879,Q00987,0
DB00144,P48651,1
DB07768,Q04828,1
DB04462,P13500,0
DB00465,P35354,1
DB14581,Q15910,1
DB12010,Q9BUB5,1
DB01745,P14416,0
DB11781,P55786,1
DB00849,Q13002,1
DB12924,P43700,1
DB12978,P10721,1
DB01149,Q01959,1
DB08785,Q96RI1,0
DB16770,P00959,0
DB11582,Q15759,0
DB08154,P10176,0
DB08561,P45452,1
DB16407,Q9UNQ0,1
DB18759,P22830,0
DB04462,P60472,0
DB04086,O85465,1
DB01028,P11274,0
DB03264,P9WNG3,1
DB04747,P41143,0
DB00417,P23219,0
DB09118,P14867,1
DB07952,P68133,0
DB02338,P52700,0
DB15822,P51681,0
DB00758,Q9H244,1
DB04714,Q9H3N8,0
DB04982,Q9UDR5,0
DB05864,P28223,0
DB01589,P9WNS5,0
DB03959,P27487,0
DB02213,P05023,0
DB01032,Q96RD7,1
DB12010,P43166,0
DB03773,P17301,0
DB16048,Q9KL51,0
DB01070,Q9UBN7,0
DB00899,P31930,0
DB03876,P96618,0
DB13581,P08172,1
DB00311,Q9L5C8,0
DB00669,P08908,1
DB14011,P00742,0
DB06772,Q9H4B7,1
DB02315,Q9UL51,1
DB00926,P35348,0
DB12010,P35462,0
DB02197,P24941,1
DB06698,P35367,1
DB07841,P06870,0
DB07232,P96618,0
DB08266,P35228,0
DB16754,A8MPY1,1
DB01291,P08588,1
DB11428,P35368,1
DB08209,P0A0K8,0
DB01956,P32297,0
DB12476,P59676,0
DB05541,P35498,1
DB02927,P13000,1
DB06827,P08758,0
DB07052,P9WGV3,1
DB08151,P11217,1
DB04426,Q27743,0
DB02546,P49773,0
DB11999,P11388,1
DB07927,P00811,1
DB04714,P62623,1
DB00157,P42330,1
DB08776,P11309,0
DB02088,P0AE18,1
DB04271,P35368,0
DB06307,P10415,1
DB14512,Q08499,0
DB03606,P35348,0
DB15291,Q06187,1
DB12691,O43708,0
DB00187,P35968,0
DB11994,Q9UDX4,0
DB00334,Q7LG56,0
DB14027,Q9UI33,0
DB08296,P01857,1
DB03566,P28566,0
DB16768,P08912,0
DB16844,Q99835,1
DB00409,P21917,1
DB04682,P00533,0
DB04512,P06744,0
DB08248,P20248,1
DB07615,O60760,1
DB19094,Q14573,0
DB04465,P26514,1
DB04047,P55809,0
DB07943,Q16539,1
DB17472,Q08210,0
DB11682,Q9H6Z9,1
DB11763,P36888,1
DB01184,P35462,1
DB03976,P07478,1
DB08187,P00734,1
DB07880,P22629,1
DB02659,P41143,0
DB00564,P35498,1
DB01493,P10275,1
DB01973,P29600,1
DB07538,P20292,0
DB07534,P20248,1
DB07091,P0A6I9,0
DB01946,P07550,0
DB00548,P18507,0
DB08882,P27487,1
DB08893,P35372,0
DB00387,P11362,0
DB08224,P42336,0
DB03357,O75469,0
DB03323,O33830,1
DB02379,Q9Y243,0
DB11915,P11229,0
DB00862,Q13490,0
DB00727,P43235,0
DB08901,P21802,1
DB03323,Q9RHZ6,1
DB05016,Q8IM16,0
DB08119,P00918,0
DB12695,P60709,1
DB00594,P78348,1
DB04033,O70038,0
DB09286,P49759,0
DB00777,P28335,1
DB06230,P35372,1
DB16495,Q8TDV5,1
DB06814,P08588,1
DB03410,P46072,1
DB00905,P18089,0
DB01080,P80404,1
DB00629,P08913,1
DB02024,P95468,1
DB02010,P30968,0
DB08431,Q9ZGI2,1
DB08690,P06241,0
DB08845,P03366,0
DB07074,P41143,0
DB04695,P34995,0
DB12191,P10415,1
DB03041,P14061,0
DB02546,O67135,1
DB06876,O14757,1
DB12010,Q96L34,1
DB03827,P12931,0
DB03489,Q746L7,1
DB12739,P13500,1
DB07542,Q13526,0
DB01783,P0A6I3,1
DB02703,P13551,1
DB04169,P28720,1
DB07744,O32449,0
DB12695,Q16881,0
DB06153,P14416,0
DB07237,P09960,1
DB08360,P12461,0
DB00330,P9WNL9,1
DB00459,P10276,1
DB04066,P35228,0
DB12010,Q06187,1
DB12571,P21728,0
DB04967,P63252,0
DB04482,P16184,0
DB01332,P04201,0
DB04132,Q06278,0
DB09079,P35968,1
DB12695,P07477,0
DB01580,P11474,0
DB08855,Q9NS75,1
DB03756,P23219,1
DB04315,P32056,1
DB03690,Q00169,1
DB04339,P0DMS8,0
DB12010,P17787,0
DB03584,P0A6A8,0
DB04196,Q81VW8,1
DB03041,P0C0F4,1
DB03343,P0C278,1
DB01960,P06730,1
DB01017,P0AF93,0
DB12010,Q9C098,1
DB00502,P35367,1
DB12288,P08908,1
DB03205,Q9Z4J7,1
DB03740,P04150,0
DB02251,P35348,0
DB02354,Q15596,0
DB00570,P22459,0
DB01462,Q9UBN7,0
DB14212,O75762,1
DB00720,P07998,0
DB13953,Q8NET8,0
DB08502,P04585,1
DB12010,Q14457,0
DB00241,Q13126,0
DB01395,P06401,1
DB00720,P05141,1
DB06786,P62508,1
DB08350,P08913,0
DB00159,P07195,0
DB02463,P00734,1
DB09082,P07550,1
DB00171,P31749,1
DB14128,P04035,1
DB01403,P01834,0
DB00926,P0AD68,0
DB14844,P14416,1
DB00477,P08913,1
DB03017,P35367,0
DB02976,Q93EK7,1
DB15495,Q00653,1
DB04891,Q15648,1
DB15446,Q47764,0
DB13044,P10415,1
DB00434,P11229,1
DB01359,P08908,1
DB12446,P21554,0
DB00736,P51164,1
DB12010,Q99835,0
DB00734,P39594,0
DB07622,Q15303,0
DB01958,P04585,0
DB08131,P0A884,1
DB06228,Q75Y35,0
DB01158,P32745,0
DB00839,P09622,0
DB14631,P08235,0
DB02900,P26276,1
DB03147,Q06319,1
DB09330,Q07343,0
DB16656,P47985,0
DB12978,P30542,0
DB01790,P10644,1
DB04464,Q12809,0
DB07954,P42685,0
DB11181,P42574,0
DB01016,O95477,1
DB00543,P08913,1
DB07497,P0A0K8,0
DB11428,P08913,1
DB00157,Q15800,1
DB00694,P10275,0
DB03804,P68400,0
DB07401,P49137,0
DB03247,Q81EW9,1
DB02659,Q8TDU6,1
DB05992,P01375,1
DB02659,P00414,1
DB00725,P24347,0
DB07664,P24941,1
DB00221,P07550,1
DB03974,P26827,0
DB03382,Q04760,0
DB09009,P35498,1
DB00837,O14957,0
DB01160,Q13547,0
DB11817,P24941,0
DB11611,P20701,1
DB04015,P03366,0
DB02353,O00519,0
DB00751,P41143,0
DB00964,P18089,1
DB04543,P45452,0
DB01767,P00734,1
DB13245,P08235,0
DB00527,Q14524,1
DB04272,C7C422,1
DB01972,P00634,0
DB15534,Q9BQB6,0
DB04006,P9WGR1,0
DB12507,O14757,0
DB11638,O00299,1
DB00824,P0DMS8,1
DB01142,P43115,0
DB09167,P31645,1
DB00768,P80511,1
DB01065,P04818,0
DB09119,Q99571,1
DB02056,Q13258,1
DB01888,P35348,0
DB00367,P07617,0
DB03619,P0A433,0
DB04007,O60674,0
DB00463,P34903,1
DB01812,P49888,1
DB11638,P07195,1
DB02937,P18843,1
DB00232,P00918,1
DB04960,P03372,0
DB00282,Q04609,0
DB11672,P08684,1
DB08453,P83798,1
DB03753,P23219,1
DB08652,P84888,1
DB07771,P43119,0
DB01097,O14556,0
DB00157,P03905,1
DB14979,P0A0K8,0
DB04082,P14920,0
DB02709,P11166,1
DB02742,P31723,1
DB06709,P08173,1
DB00157,O96000,1
DB11638,P02763,0
DB06677,Q15596,0
DB04264,P08179,1
DB08690,P11388,0
DB12177,Q99250,0
DB16051,P40763,1
DB07557,Q14994,1
DB02442,P00782,1
DB13766,Q04912,0
DB08231,P35243,1
DB00313,Q9UJM8,0
DB12350,P50993,1
DB07658,P00734,1
DB04438,Q8IIJ9,0
DB04137,P84077,1
DB04303,O68541,1
DB18203,Q14081,0
DB09209,P41145,1
DB02723,P00734,1
DB01351,P34903,1
DB05608,P11586,0
DB00540,Q9NS86,0
DB01694,P9WNX3,1
DB00842,P30536,1
DB07015,P00749,0
DB12010,P51451,1
DB00393,Q04830,0
DB00995,O14920,1
DB00157,P52895,1
DB04285,P18031,1
DB06987,Q9NZK7,1
DB03247,P0A3D9,1
DB11951,O43614,1
DB01346,P07550,0
DB00867,P56817,0
DB02379,P17174,0
DB08550,P18825,1
DB03368,P08254,1
DB02084,P07477,1
DB09061,P05093,1
DB19201,Q12866,1
DB16296,P48736,1
DB03231,P56740,1
DB07026,P39900,1
DB00454,P04035,0
DB07947,P35368,0
DB06412,P16860,1
DB00233,P09619,0
DB00962,P14867,1
DB03756,P28223,0
DB17101,A0A6L8PBX8,0
DB02282,P35869,0
DB06861,Q05940,0
DB16133,Q9ULX7,0
DB04727,P35968,1
DB15584,P35462,0
DB12184,P11388,0
DB11386,Q12809,1
DB01114,P35367,1
DB07226,P30291,1
DB02789,P11474,1
DB00852,P41143,0
DB16072,P41145,1
DB04242,Q9HBH1,0
DB00897,P30536,1
DB12140,P01375,1
DB00721,Q15822,1
DB07778,B2ZTR6,0
DB01146,O14957,0
DB04099,Q02641,0
DB15275,P27169,0
DB15035,P04626,1
DB06872,P12758,1
DB06274,Q9ULX7,0
DB04380,P35348,0
DB02044,Q9H3S4,0
DB09214,P23219,1
DB13953,Q14457,1
DB12100,P07550,1
DB00157,O33833,0
DB00973,P28222,0
DB16221,P10275,1
DB01834,P50406,0
DB01254,P06239,1
DB13346,Q9UBN7,1
DB04821,P14416,1
DB06940,Q16539,1
DB01576,P07477,0
DB07835,P30542,0
DB02379,O60264,1
DB02342,Q16678,1
DB06712,Q9P0X4,1
DB04216,P04278,1
DB19168,P31751,0
DB06288,P59676,0
DB00373,Q9Y2I7,0
DB02799,P28335,0
DB01252,P00797,0
DB14799,Q15910,1
DB02343,Q8Y7N7,1
DB15685,P11362,1
DB06555,P25100,1
DB00633,P08913,1
DB06193,P24941,0
DB01023,P83796,0
DB11345,O75762,1
DB01992,P9WQG9,1
DB07018,P03366,1
DB00733,P06276,1
DB17056,Q9P0X4,0
DB03535,Q9X6R4,1
DB00755,P48443,1
DB00997,P54762,0
DB09288,P51617,0
DB05492,P28335,1
DB08690,P06010,1
DB14722,Q06203,0
DB03061,P00326,1
DB04594,Q02880,0
DB07918,P0A8Q0,1
DB06216,P31939,0
DB04530,P0AEX9,1
DB18804,P14416,0
DB11638,Q99250,0
DB04551,P08912,0
DB17832,P05230,0
DB00571,P35367,0
DB02084,P35354,0
DB00622,P17707,0
DB01354,P52700,0
DB12025,Q01201,1
DB12263,P41146,0
DB01873,Q13509,1
DB05969,P06493,0
DB03709,P35367,0
DB14856,P23219,0
DB00157,P06401,0
DB14866,P07098,0
DB00388,Q9UNA0,0
DB02642,P00807,1
DB08960,P63462,0
DB12125,P43681,1
DB02839,P00438,1
DB02987,P00973,1
DB08950,P18089,1
DB15685,P35916,1
DB13035,P24941,1
DB05943,P35348,0
DB03109,P10275,0
DB11998,P49888,0
DB01221,P36544,1
DB12471,P40989,1
DB04004,O75907,0
DB00604,P0DMS8,0
DB02848,P11362,0
DB13262,P08172,1
DB02597,P09874,1
DB00714,P28222,1
DB00491,P28335,0
DB00909,Q14524,1
DB08180,P9WIL5,0
DB08074,P23975,0
DB15494,P25705,0
DB17041,O00750,0
DB05223,Q92769,1
DB15106,P07333,1
DB00477,P35367,1
DB03502,P44801,1
DB12107,Q939N4,1
DB08010,P53779,1
DB02494,Q9H228,0
DB00144,P52569,0
DB11275,P21728,1
DB02301,P0A884,1
DB00875,P11229,1
DB07405,Q9H4B7,0
DB07681,Q07869,0
DB01366,P08631,0
DB07518,P36544,0
DB01238,P11274,0
DB16770,Q92731,1
DB11638,Q8I3Z5,1
DB02567,P16234,1
DB04522,P08100,1
DB06702,P35348,0
DB03309,O00204,1
DB12010,P15121,0
DB08231,P35346,0
DB04829,P43235,0
DB05351,P03366,0
DB06204,P41143,1
