drugbank_id,uniprot_id,interaction
DB01403,P35368,1
DB02841,Q9L5C8,1
DB12313,P08588,0
DB00709,Q15822,0
DB02052,P00846,0
DB08655,Q9UNI1,0
DB00191,P28566,0
DB14737,P21554,1
DB04459,P00746,1
DB03667,P07478,0
DB15447,Q9NQS5,1
DB00756,O14521,1
DB00849,P14867,1
DB07763,P08574,1
DB12150,C1KC03,0
DB00753,P24941,0
DB03963,Q13426,1
DB00664,P49913,0
DB05448,P10599,1
DB01156,P32297,1
DB11155,P07550,0
DB08030,P08254,1
DB08868,P83792,0
DB01600,Q9HBH1,0
DB08849,Q15825,0
DB12478,P28335,0
DB08231,O75521,1
DB07593,P31350,0
DB02824,Q8IKH8,0
DB00774,P00915,1
DB01422,P21728,0
DB04257,O67648,1
DB08839,Q05940,1
DB08016,P9WHE9,1
DB11521,P07986,0
DB04214,P01375,0
DB02552,P40429,0
DB03023,P28335,0
DB08264,P0A112,1
DB16067,P14920,1
DB16495,P21554,1
DB07610,P17612,0
DB08809,P08254,0
DB17036,P80404,0
DB01104,O00264,1
DB00193,Q5SKW1,0
DB02552,P43235,0
DB03822,P0A433,1
DB01025,Q92847,0
DB07908,P07737,1
DB00777,P28335,1
DB02726,P0A733,1
DB00368,P18825,1
DB01154,P14867,1
DB00627,Q96PD7,1
DB00548,P18405,1
DB08690,P0AC44,1
DB12537,P14867,1
DB03382,P9WG35,1
DB02552,O95749,1
DB05389,Q7L5Y9,1
DB08688,Q9NPJ3,1
DB01702,P62593,0
DB04464,P01848,0
DB04252,O14788,0
DB08799,P35367,1
DB07780,P49356,1
DB00721,Q8ZKR2,0
DB04474,P33038,1
DB08688,P28702,0
DB03440,P03886,0
DB00852,P41143,0
DB06714,P04054,0
DB08691,P49759,1
DB00555,Q08638,0
DB00935,P08913,1
DB03693,P78368,1
DB00228,Q9BY41,0
DB03017,P07360,1
DB17283,Q16678,1
DB03091,P0ABA0,1
DB12695,Q01698,0
DB07671,P69054,1
DB00142,P04183,0
DB02955,P21554,1
DB06891,P00918,1
DB01041,Q96ER9,0
DB02709,P41145,0
DB17299,O75469,0
DB13868,P45452,0
DB06729,P37059,0
DB00636,P35348,0
DB04090,P15559,1
DB08252,P14867,0
DB00142,P00469,0
DB07553,P42681,0
DB04884,P28222,1
DB02334,P62619,0
DB07771,Q9ZAG3,0
DB00138,Q9UPY5,1
DB07187,Q60049,0
DB01033,P20839,1
DB08447,P62750,0
DB02869,O60911,1
DB06641,Q03181,0
DB07150,P62917,0
DB07453,P05177,1
DB11195,P01375,0
DB03459,P00374,0
DB00683,P0AC13,0
DB04493,P36946,0
DB01243,P41145,1
DB02508,P71278,1
DB01511,P24462,0
DB07512,P10153,0
DB04799,P14927,1
DB04530,P24941,0
DB08231,O67648,1
DB00799,P10826,1
DB08837,P29972,1
DB04530,Q07869,0
DB08113,P21728,0
DB00148,Q9UQM7,0
DB12509,P54619,1
DB12695,P09493,1
DB00334,P35348,1
DB12027,P28223,0
DB00571,P08908,1
DB03201,P11229,0
DB07866,P28845,1
DB03314,P60174,1
DB02280,Q8RQE7,0
DB07452,P28720,1
DB08014,P34972,0
DB03018,Q05603,1
DB03309,P50597,1
DB05458,P17787,1
DB13083,O14965,0
DB07780,P19926,0
DB08014,P14416,0
DB02399,P32170,1
DB05103,Q14790,1
DB02761,O00764,0
DB01938,P00390,0
DB00525,P08908,0
DB08252,Q06319,0
DB07352,P07550,0
DB01463,P14416,1
DB11820,P22513,1
DB05492,P18089,1
DB04464,Q5SHR6,0
DB01158,P32745,0
DB00574,P9WGR1,0
DB11447,Q8ZKR2,0
DB15584,Q99720,0
DB03283,Q9WYE2,1
DB02740,P01850,1
DB00725,P0AEB2,0
DB11477,P18825,1
DB00829,P30536,1
DB01437,P10635,1
DB07038,P18825,0
DB00150,P14902,1
DB03346,P49888,1
DB07535,P56817,1
DB00408,P18089,1
DB02377,P45563,1
DB07230,Q92731,1
DB18298,P49759,0
DB08525,P00807,0
DB00173,P30968,0
DB01537,P28335,1
DB00142,P52209,0
DB12110,P28221,1
DB01577,Q96RJ0,1
DB03077,Q57193,1
DB00155,Q9ULC6,1
DB02965,P04391,1
DB13066,P11511,1
DB00434,P28221,0
DB02379,P13650,1
DB07802,P68400,1
DB16495,O95718,0
DB04417,P19961,1
DB02168,P45844,0
DB00368,P18089,1
DB07108,P37231,0
DB00391,P01857,0
DB01393,P37231,1
DB00540,P17538,0
DB00767,P08173,1
DB14973,Q8IAW0,0
DB01352,P39593,0
DB04147,P9WG35,0
DB07431,P00811,0
DB12210,P34903,1
DB00904,P28222,1
DB00458,P31751,0
DB05492,P51451,0
DB00449,P07550,1
DB01224,P46098,1
DB00998,P28221,1
DB08271,Q06319,0
DB09068,P60174,0
DB02427,P00374,1
DB00322,P12461,1
DB00193,P32396,0
DB00809,P25275,0
DB06262,P35368,1
DB04272,P24941,0
DB04147,P37001,1
DB02383,O60218,1
DB00839,P78508,1
DB08175,Q13133,1
DB03603,P41052,0
DB03728,Q8GN86,1
DB12484,P16219,0
DB09213,P31151,1
DB00574,P28335,1
DB00608,P09429,1
DB01224,P08908,1
DB01069,P08912,1
DB04257,P35243,0
DB00268,Q92482,0
DB04880,P04083,0
DB01247,P01375,0
DB03037,P41145,0
DB04799,O85465,0
DB12695,P04792,1
DB06914,P09601,1
DB03921,P36897,1
DB02365,Q9LCX9,0
DB03380,Q86WA6,1
DB01650,P00918,1
DB12110,P34969,1
DB03912,Q9WZK0,1
DB00143,Q03013,1
DB08209,P11229,0
DB16145,P0AFK9,0
DB00523,P17936,1
DB00514,P41143,1
DB11873,P08913,0
DB00363,P28482,0
DB01050,P25025,1
DB06736,O15239,0
DB12695,P06753,1
DB08689,P35368,0
DB08690,P31930,1
DB00813,P41143,1
DB01136,P77444,0
DB13873,P15555,0
DB07898,P84147,1
DB08517,Q92731,0
DB03389,O68541,1
DB04147,P19971,0
DB11376,P35462,1
DB08231,P35243,1
DB00979,P11229,1
DB01694,P47228,0
DB08544,O67854,1
DB00574,P28221,1
DB00142,P17735,1
DB01175,P08908,1
DB00141,P17612,0
DB04203,P00918,1
DB08841,Q96RJ0,1
DB01104,P15121,0
DB08265,P0AEK4,1
DB03455,P60568,1
DB01576,P06239,0
DB08690,P15474,0
DB07440,Q99720,0
DB09283,Q16873,0
DB00540,Q01726,0
DB01154,P22748,0
DB06258,P0CG48,0
DB07901,P53582,1
DB11504,O43293,0
DB04646,P83793,1
DB01031,Q92731,0
DB07487,P21397,0
DB00363,Q8N1C3,1
DB04272,O33833,1
DB04522,P00322,0
DB08028,P22894,1
DB04513,P19429,1
DB02867,P26276,1
DB00797,P35462,0
DB07780,Q8EBR3,1
DB04233,P16233,1
DB03775,P11229,0
DB09286,P49759,0
DB07506,Q9HB40,1
DB07512,P21397,1
DB15353,P00807,1
DB01382,P55818,0
DB15097,P36544,0
DB00196,P10613,1
DB00184,Q05901,1
DB04654,P20231,1
DB09096,Q9Y257,0
DB00766,P00807,1
DB02311,Q9BY49,0
DB04622,Q16769,1
DB00555,Q86W47,0
DB03522,Q60099,1
DB14184,P20932,0
DB01650,P13650,0
DB03705,Q81VW8,1
DB00237,P67870,0
DB03709,P0AC44,0
DB00935,P28221,1
DB14028,P14867,1
DB00899,P41143,1
DB09096,P04040,1
DB07821,P34969,0
DB03670,Q9NPD8,0
DB00909,Q9NS85,1
DB00313,Q9NZQ7,1
DB02379,O85465,1
DB02609,P19624,1
DB18804,P14416,0
DB09338,P22830,0
DB01364,Q00796,0
DB08708,O75390,0
DB03211,Q9HVZ0,0
DB00805,P28335,1
DB08231,O43617,1
DB06808,P14416,1
DB04197,P28223,0
DB02899,Q5G940,0
DB12332,P04818,0
DB00945,P24941,0
DB08235,O15511,1
DB01151,P34903,0
DB04062,Q75Y35,0
DB04799,P41145,0
DB13139,P07550,1
DB00552,P00813,1
DB01069,P30968,0
DB04387,P14416,0
DB04272,P83787,1
DB00540,P47869,0
DB00128,P00505,1
DB00202,Q9GZZ6,1
DB07366,Q9UI43,0
DB02280,P20906,1
DB11823,P06820,0
DB00677,O25608,0
DB04272,Q9HB21,1
DB08295,P04211,1
DB04446,P07477,1
DB03077,P01556,1
DB11421,Q494W8,1
DB00610,P35348,1
DB00800,P18089,1
DB08086,P24941,0
DB00753,Q939N4,0
DB08066,P22906,0
DB01136,P16608,0
DB07411,P00778,1
DB00540,Q494W8,0
DB01577,P14416,1
DB08691,P49761,1
DB08070,P61925,1
DB00891,P0AC13,1
DB08771,P28845,1
DB02233,Q9BWD1,0
DB07636,P00156,1
DB08678,P9WQN9,0
DB08849,P80404,1
DB03677,P28223,0
DB02822,P00326,1
DB00924,P34969,1
DB02954,P11229,0
DB00841,P08588,1
DB04539,P0A6D3,1
DB05047,Q9HYN5,0
DB04302,P0A953,1
DB02642,P62594,1
DB02379,P00692,1
DB00241,Q13126,0
DB06979,Q99584,0
DB06890,P10614,1
DB00854,P28335,0
DB07745,P00929,1
DB04147,P27707,0
DB03793,P10599,0
DB00865,P35348,1
DB01136,Q9UDW1,0
DB07776,O95718,1
DB03570,P25053,1
DB03814,P49424,1
DB06262,P07550,1
DB08694,P20248,1
DB00768,P35348,0
DB02379,P05162,1
DB00668,P01375,1
DB08846,P00918,1
DB07058,P49841,1
DB06147,Q27738,1
DB08295,P37231,0
DB03974,P00742,0
DB00359,Q8N142,0
DB08837,P28223,0
DB02347,P00509,0
DB00579,P18031,0
DB00277,P78508,0
DB02427,P00749,0
DB00142,P36544,0
DB04464,P0AEB2,0
DB03989,Q9NXA8,0
DB02153,P18825,0
DB00677,P28221,0
DB02379,P35367,0
DB12931,P15291,0
DB01069,Q99677,1
DB01142,O95954,0
DB07780,P14324,1
DB03229,P18548,1
DB04346,Q8Z2X8,1
DB01144,P00915,1
DB04480,P10828,0
DB01224,P00326,0
DB07708,Q86VZ5,0
DB00135,P9WFF7,0
DB01064,Q9L5C8,0
DB02142,O15382,1
DB08427,P35408,0
DB05223,Q13547,1
DB08628,P0A953,1
DB08770,P29275,1
DB12191,P10415,1
DB15971,P01375,0
DB00726,Q16602,0
DB01296,P01579,1
DB02052,P01008,0
DB01442,P28221,0
DB04820,P21964,1
DB02345,P49913,1
DB00313,P49840,1
DB13421,P56817,0
DB08612,P14061,0
DB00854,P41143,1
DB00418,P14867,1
DB00571,P35367,0
DB08550,P11086,1
DB00252,P14867,1
DB00849,Q16445,1
DB11323,P37231,0
DB03125,P00374,1
DB00909,Q9NY72,1
DB01454,P47775,0
DB09288,P14867,0
DB07871,P43235,0
DB01931,P28223,0
DB00142,P14679,0
DB01142,P05231,0
DB04216,P36542,1
DB07476,P37231,0
DB11201,P31572,0
DB13872,P18089,0
DB06527,Q46893,0
DB08536,Q13639,0
DB01915,P60568,0
DB05289,P46072,0
DB08690,P07477,0
DB08235,O15144,1
DB08352,P21728,0
DB07444,P29274,0
DB07416,P01834,1
DB00241,O82839,0
DB04132,P09211,1
DB01215,P69905,0
DB03884,Q59771,1
DB03608,P28223,0
DB00914,P54619,1
DB02379,P14751,0
DB01105,P00326,0
DB00189,P21397,0
DB00313,P11926,1
DB01171,P21397,1
DB00726,O60656,0
DB07852,P24941,1
DB00848,P48181,1
DB02875,P07477,1
DB00363,P08913,1
DB12819,P60844,0
DB08868,P00692,0
DB07262,P0ABQ4,1
DB03490,Q16773,0
DB00902,P35367,1
DB01694,P37672,1
DB01021,P22748,1
DB08677,P24941,1
DB03174,O31156,1
DB07614,P00915,0
DB11836,P02144,0
DB00408,P08172,1
DB03382,P50406,0
DB06797,Q99928,1
DB00669,Q5SIR5,0
DB08330,P08574,1
DB03246,P02924,1
DB02078,Q734I1,1
DB03017,P35348,0
DB03814,P30041,1
DB03270,Q7Z4J2,0
DB01104,O14757,0
DB02482,P97084,1
DB04464,P35367,0
DB02897,P39646,1
DB01124,P48048,1
DB12107,P09467,0
DB01393,O75469,1
DB08149,Q9H3N8,0
DB02427,Q14457,0
DB00909,Q9NS86,0
DB00381,P00915,1
DB01549,P05062,0
DB02267,P04424,1
DB12929,Q9Y5N1,1
DB08231,P62330,1
DB04464,P23882,1
DB00420,P35367,1
DB00794,P00374,0
DB03801,P15925,1
DB02885,P11926,0
DB03814,Q92731,0
DB00392,P07195,0
DB00250,P0C0X1,1
DB03566,Q939N4,0
DB16862,P07711,0
DB07427,P69905,1
DB04464,P10176,1
DB00477,Q04760,0
DB03389,Q9ZB17,1
DB00141,P00742,0
DB00490,P35462,1
DB03216,P23526,1
DB08265,P18825,0
DB01142,P50406,1
DB09213,O43708,0
DB08723,P14060,0
DB12484,P32320,1
DB01973,P0A115,1
DB00333,P95468,0
DB02824,P26789,0
DB13251,P00918,0
DB08032,P47229,0
DB00408,P29275,0
DB00983,P13945,1
DB00232,P0AEG4,0
DB06586,P35348,0
DB12111,P28335,1
DB06153,P20932,0
DB08694,P07550,0
DB06849,P16118,0
DB11428,P18089,1
DB04464,P60174,0
DB01244,P54750,1
DB06153,P35368,1
DB01611,P25774,0
DB00382,P35372,0
DB02172,P45985,0
DB07335,P28223,0
DB08690,P06008,1
DB16825,Q9NZ42,1
DB07350,Q9BY41,1
DB02518,P05981,0
DB07388,P29466,0
DB04548,P22392,0
DB13191,P17540,1
DB07118,Q99928,0
DB03229,P17584,1
DB02552,P10109,0
DB00805,P21397,1
DB01382,Q13547,0
DB04422,P28566,0
DB01224,P18089,1
DB06148,P35372,0
DB07820,P62942,0
DB03454,P47228,1
DB08808,P07998,0
DB02580,P68133,0
DB07342,P09601,1
DB06153,P35348,1
DB06709,O43915,0
DB06861,Q59FW3,0
DB04510,P37231,0
DB11327,P21728,0
DB04522,P16152,0
DB00244,P08912,0
DB03814,O25927,0
DB05016,Q8IM16,0
DB07304,P0AE18,1
DB06153,P28223,1
DB07382,P9WIP7,0
DB04272,P07360,1
DB12027,P24941,0
DB00411,P35348,0
DB06736,P05412,0
DB12667,P9WGR1,1
DB00162,P48443,1
DB01364,P35348,1
DB01221,P41143,1
DB02021,O60218,1
DB01151,P08908,1
DB08215,P06010,1
DB13873,P13726,0
DB12695,Q27738,0
DB00937,P0AC13,0
DB05738,P35367,1
DB03818,P12461,1
DB00349,P14867,1
DB04380,P35348,0
DB08313,O60760,1
DB08167,Q8NMG3,1
DB12967,P17707,1
DB12816,P09923,1
DB07232,P96618,0
DB02138,P00929,0
DB02617,P00183,1
DB08378,P14649,1
DB12478,P01308,0
DB00555,P14416,1
DB01245,Q53119,0
DB02256,P17787,0
DB01795,P00918,1
DB07696,P42574,1
DB02262,Q03013,0
DB00867,P48048,1
DB04147,P0C0Y9,1
DB06912,P00183,0
DB00630,P21728,0
DB03088,P04746,1
DB07669,P28223,0
DB04530,P0A884,1
DB07632,P60568,0
DB03670,Q9UI09,0
DB00411,P00918,0
DB04095,P48735,0
DB07033,P50897,0
DB03499,P05042,1
DB03649,P45568,1
DB04451,O60911,1
DB03037,Q53908,1
DB03731,P78540,1
DB08690,P08172,0
DB00721,P21397,1
DB07185,P49841,0
DB00420,Q8ILK3,0
DB03389,P00374,0
DB08203,Q86XF0,1
DB01567,P47870,1
DB04272,Q99466,0
DB04233,P02931,1
DB02580,O00141,0
DB01050,P0CG22,0
DB00334,P17612,0
DB00599,P47869,1
DB00408,P35462,1
DB01862,Q16539,0
DB00143,P08263,1
DB00848,P28335,0
DB00408,P31677,0
DB04917,P35368,0
DB00311,Q79G13,0
DB07350,Q92731,0
DB00982,P10276,1
DB01235,P21728,1
DB07564,P28720,1
DB13191,P06732,1
DB12230,Q06110,0
DB05103,P07550,0
DB08550,P9WK83,0
DB00543,P25105,0
DB12278,O14757,0
DB00221,P08588,1
DB02823,P00634,1
DB00117,P00742,0
DB01031,P00915,1
DB02334,P08100,0
DB01142,Q7BK04,0
DB07902,Q07817,0
DB06691,P35367,1
DB01364,P08588,1
DB02052,Q15078,1
DB01354,P00439,0
DB03793,O31168,1
DB08234,P0A017,1
DB03142,P0A9E0,1
DB01600,Q9KWT6,0
DB00412,P37231,1
DB01520,Q46822,0
DB08134,P69054,0
DB04271,P35368,0
DB01488,P50406,1
DB07907,Q9UJM8,1
DB03570,P00282,1
DB07311,O43570,0
DB00514,P08908,0
DB06819,Q9UNK4,0
DB00257,O15554,1
DB04646,P83792,1
DB03319,P13299,0
DB14010,P41595,1
DB08554,Q14457,0
DB07207,P08709,1
DB03516,P41595,0
DB08342,O00757,0
DB02954,P30556,0
DB04821,Q05940,1
DB07782,P11511,0
DB08162,P68133,0
DB07322,P06493,0
DB04552,P28335,0
DB04799,P07919,1
DB11235,P12998,0
DB08604,P10589,0
DB01567,P18505,1
DB00945,P42216,0
DB01577,P12070,0
DB12695,P00811,0
DB03740,P01857,1
DB00924,P09488,0
DB04464,P20674,1
DB00259,P07451,0
DB00852,P35348,1
DB03861,Q9Y691,1
DB07684,P20035,0
DB16159,P49810,1
DB14518,P23280,0
DB01465,P28223,1
DB00627,Q9UNI1,0
DB02517,P25275,0
DB01862,Q7Z4W1,0
DB01854,P52961,1
DB01375,P17787,0
DB00487,P51164,0
DB00831,P35367,0
DB00338,P51164,1
DB00427,P35367,1
DB00474,P14867,1
DB07954,P07355,0
DB04885,P10613,0
DB01133,P07550,0
DB13174,P55055,1
DB01353,P0C0H6,0
DB04447,P96618,1
DB03088,O60760,0
DB03382,P37062,1
DB03127,P35030,1
DB04360,Q96GD4,0
DB08690,P06241,0
DB04272,P0DMS8,0
DB02437,P07288,0
DB02907,O75469,0
DB08872,Q9UJT0,0
DB06851,P12268,0
DB01273,P17787,1
DB14010,P00915,0
DB01956,P28223,0
DB07829,Q16539,1
DB03897,O67636,1
DB01509,P17612,0
DB02494,P62917,1
DB02042,P13945,0
DB08342,O43617,1
DB03756,P01106,1
DB00252,P08908,0
DB00797,P18089,1
DB00867,P00915,0
DB02580,Q2LU76,1
DB00800,P0AD63,0
DB04029,P09147,0
DB00751,P34969,1
DB08770,P11802,0
DB03814,Q49184,0
DB07584,P49841,1
DB01103,Q9Y3R4,0
DB00129,P05089,1
DB03389,Q9KB30,1
DB08165,P39900,0
DB00690,P14867,1
DB00809,P11229,1
DB08133,P24941,1
DB04015,P08588,0
DB07615,O60760,1
DB08271,O60882,1
DB01239,P06858,0
DB13837,P14867,1
DB00865,P29371,0
DB00926,P19793,1
DB11278,P08913,1
DB03963,P08908,0
DB00363,P21728,1
DB01785,P62623,1
DB00698,P54219,0
DB00368,P13945,1
DB02270,P16384,1
DB04132,P0CG29,1
DB00996,P06653,0
DB00574,Q99720,1
DB00505,P11474,0
DB07763,P0AEB2,0
DB06937,Q92731,1
DB08839,P12235,0
DB03947,P24300,1
DB08690,P22695,1
DB00387,P24941,0
DB02129,P05020,1
DB05766,O14757,0
DB06151,Q9UPY5,1
DB06983,P30418,0
DB01954,P50579,0
DB01647,Q00987,0
DB04640,Q8P9V9,1
DB08335,P14174,1
DB08222,P25774,0
DB01608,Q8WW43,0
DB03078,P12931,1
DB04813,Q07820,1
DB03626,P15559,1
DB00969,P46098,1
DB00255,P04278,1
DB00664,P0AC13,1
DB03793,P71278,0
DB03814,P0A9B2,1
DB03410,P11229,0
DB02955,O14561,0
DB11948,P41143,0
DB08231,P0A8V6,1
DB03017,P43116,0
DB03113,P0A716,1
DB04257,O31440,1
DB12278,P08912,1
DB01055,P14679,1
DB03910,P62619,0
DB06262,P18825,1
DB06151,Q9KWT6,0
DB12838,P48728,0
DB04462,P54619,1
DB07365,P06202,1
DB00668,P00915,0
DB08241,P20248,1
DB02966,P22629,0
DB00831,P68400,0
DB00434,P28335,1
DB00238,P08254,0
DB07836,P04054,1
DB07763,O14957,1
DB16159,Q8WW43,1
DB06151,P48637,1
DB04576,Q07869,0
DB01644,Q9NZK7,0
DB12107,Q86SZ2,0
DB01255,Q96RJ0,1
DB02134,P16219,0
DB11145,P50579,1
DB00344,O14965,0
DB00312,P00558,0
DB02810,Q9I7A8,1
DB00315,Q16790,0
DB02402,P25021,0
DB06255,P31677,0
DB07718,P06241,0
DB08550,C0H4X5,0
DB04352,Q9BW91,1
DB12061,P68638,0
DB04530,Q01064,1
DB02032,Q9KKU4,1
DB01354,Q7Z4J2,0
DB09167,P08172,1
DB03576,P21397,0
DB09068,P46098,1
DB07443,Q99705,0
DB01962,P08294,0
DB08231,P15151,1
DB03844,P00918,1
DB00714,P14416,1
DB00517,P11229,1
DB06119,P21397,0
DB07034,P52597,0
DB00151,P30301,0
DB12449,P00441,1
DB01765,P14900,0
DB04286,P36946,1
DB00643,P41143,0
DB03559,P00326,1
DB08606,P00183,0
DB07472,P60327,0
DB00420,P28335,1
DB01105,P51686,0
DB01094,Q8I372,0
DB06216,P34969,1
DB04147,P28720,0
DB12803,P08588,1
DB01353,P56817,0
DB03165,P30084,0
DB00193,P80404,0
DB01642,O85465,1
DB08222,P14867,0
DB07954,Q9Y286,0
DB02138,P35348,0
DB12614,P25025,1
DB12379,P21731,0
DB01159,Q6W5P4,1
DB03661,O34667,1
DB03652,Q9KWT5,1
DB00391,P14416,1
DB01203,P07550,1
DB04549,P00918,1
DB00312,P06239,0
DB02712,P28223,0
DB04430,P62593,1
DB00514,P30926,1
DB00555,P35367,1
DB00411,P66010,0
DB02270,P22939,1
DB04147,Q02127,1
DB04314,P07617,1
DB03411,P30968,0
DB04433,P48448,0
DB06408,P20839,1
DB03650,P9WQG9,0
DB00334,P21728,1
DB01034,P49888,0
DB04115,Q9ZAG3,0
DB03968,P04792,0
DB07285,P08912,0
DB05223,P21728,0
DB02379,Q9UNI1,0
DB08435,P37231,1
DB05444,Q92570,0
DB08235,P0A2K1,0
DB04797,Q16539,1
DB03582,P76216,1
DB03026,P60174,1
DB08522,Q16539,1
DB01136,P60355,0
DB00159,P11229,0
DB03756,P30542,0
DB03978,P24941,0
DB04147,P24941,0
DB08846,Q16790,1
DB01589,P9WNS5,0
DB08799,P21397,0
DB03087,P35367,0
DB02191,P77173,1
DB07623,P51843,0
DB00381,P35367,0
DB00391,P35462,1
DB08396,P01768,1
DB01880,P21453,0
DB00181,P33261,0
DB07850,P00811,1
DB12509,Q9Y478,1
DB05885,P06493,0
DB08690,Q9KWT6,0
DB00381,P04637,0
DB03745,O66496,1
DB11831,P09211,1
DB00418,P00742,0
DB01142,Q9H3N8,1
DB05492,P28335,1
DB00629,P18089,1
DB16704,Q939N4,1
DB08785,Q96RI1,0
DB01445,P28223,1
DB00571,P28222,1
DB04224,P15090,1
DB08330,P07919,1
DB01997,Q16678,0
DB04884,P08908,1
DB00257,P25025,1
DB05223,P03007,0
DB02899,P14324,0
DB04004,P28720,1
DB01033,Q06203,1
DB07763,P09455,0
DB08839,P08908,1
DB01765,P68400,1
DB02583,P00374,1
DB00986,P04637,0
DB05492,P35368,1
DB00268,P0C0Y7,0
DB00794,P47869,1
DB04707,Q9UBX1,0
DB00809,P00811,0
DB09119,Q9F663,0
DB00636,P29972,0
DB00120,P48551,0
DB00491,P28335,0
DB01445,P28221,1
DB04037,P62593,1
DB01002,P28861,0
DB17064,P11086,0
DB04464,P11350,1
DB00434,P41595,1
DB00925,P35368,1
DB06151,P23919,0
DB00892,P47985,0
DB07776,P0A3R9,1
DB08479,P00469,0
DB02343,P83788,1
DB08337,P00811,1
DB04087,P0A6L0,1
DB01412,P30542,1
DB00657,P17787,1
DB08186,P18825,0
DB01567,P18507,1
DB00167,P41252,1
DB00449,P08913,1
DB02656,P11309,1
DB02740,P01848,1
DB05586,P36544,1
DB00774,O43570,1
DB00370,P28223,1
DB07734,P56817,1
DB08371,P54577,1
DB00132,P22629,0
DB07050,Q16790,1
DB01173,P15121,0
DB11117,P15121,0
DB08145,P24182,1
DB03796,P41145,0
DB01085,P08173,1
DB04109,P35030,1
DB00981,P17787,1
DB09060,P0AD63,1
DB06044,P17787,1
DB08291,P07550,0
DB00677,P10613,0
DB00313,Q13547,1
DB02437,P0A433,1
DB04233,P0A910,1
DB03963,P00634,0
DB08208,Q02750,1
DB00540,P11229,1
DB03763,Q9R5V5,1
DB02938,P41222,0
DB01429,P39900,0
DB00909,P35218,1
DB04367,P49759,1
DB03061,P00326,1
DB03380,P01303,1
DB02069,Q5SLP8,0
DB01159,P00915,0
DB11235,O14757,0
DB03661,P12931,0
DB03026,P0A733,1
DB09167,P0AC13,0
DB00151,Q9Y600,1
DB01880,P14900,0
DB04462,P13500,0
DB08462,P03472,0
DB03661,P49286,0
DB02594,P27707,1
DB00755,P28702,1
DB02647,P0A6H7,0
DB00935,P04818,0
DB03468,P11086,1
DB11587,P07550,1
DB04306,Q9HBH1,1
DB00142,P33261,0
DB07050,P00915,1
DB04447,O87949,1
DB00854,P08588,0
DB00143,Q9NZK7,0
DB16832,P15538,1
DB01671,P00918,1
DB04360,P00811,1
DB01055,P13500,1
DB00598,P07550,1
DB03862,Q08638,1
DB00953,P28222,1
DB00986,P00138,0
DB02899,Q16539,0
DB08370,P09211,1
DB08470,P9WMC1,1
DB06966,P22088,1
DB09223,P35462,1
DB02613,P35348,0
DB01963,P00915,1
DB02494,P62829,1
DB15293,P07148,0
DB06819,P95468,1
DB07632,P62619,0
DB08814,P61313,0
DB00409,P14416,1
DB12527,P17787,1
DB09286,P31644,0
DB07388,P17787,0
DB00264,P00811,0
DB04272,P61073,0
DB01136,P18825,1
DB13182,Q9H237,0
DB08849,P02763,0
DB00900,Q7Z4J2,0
DB04196,Q81VW8,1
DB12900,Q9Y5N1,1
DB03910,Q59721,0
DB01375,P45880,1
DB00310,P01189,0
DB04272,Q9CBQ2,1
DB03467,P20248,0
DB00850,P07237,0
DB11725,P50406,1
DB02580,B7JA91,1
DB09118,Q99928,1
DB00992,P12070,0
DB01205,P18507,1
DB07245,P56817,1
DB01445,P34969,1
DB09202,P31930,0
DB12714,P28566,0
DB07795,O68874,0
DB07776,P09467,0
DB01055,Q00266,0
DB04530,P17612,1
DB03886,P08173,0
DB00960,P14416,0
DB08677,P0A884,0
DB08950,P07617,0
DB03814,P08574,0
DB06216,P07550,1
DB07114,P32297,0
DB00945,P10276,0
DB00951,P08684,1
DB03876,P07477,1
DB01090,P30926,1
DB03125,P18089,0
DB03225,P49019,1
DB02345,P48048,0
DB00979,P53779,0
DB03654,P00644,1
DB08690,P9WIQ1,0
DB13146,Q9UM01,1
DB00972,Q16873,1
DB00142,P21890,0
DB07736,P56817,1
DB04565,P50859,0
DB08070,P25774,0
DB02861,P00918,1
DB00371,Q9HBH1,1
DB06808,P43889,0
DB02481,P00325,1
DB00268,P21917,1
DB07018,Q04828,0
DB03793,Q26000,0
DB12007,Q07869,1
DB00316,P36544,0
DB01567,P78334,1
DB00383,P00797,0
DB03246,P0AEB2,0
DB08604,O75469,1
DB06218,P36544,0
DB07746,P50579,1
DB03801,P07477,0
DB08347,P21453,0
DB09570,P28074,1
DB00127,P52788,1
DB02482,Q02054,0
DB04163,Q9HBH1,1
DB00350,P48048,1
DB02233,P06608,1
DB02379,P17787,0
DB03237,P02924,0
DB02052,P24941,1
DB00132,Q96RI1,1
DB00723,P35348,1
DB00630,Q01469,0
DB12695,P60709,1
DB01355,Q07869,0
DB01113,Q9NYX4,0
DB03813,P0A6Q5,1
DB03145,P39594,1
DB02153,P56817,0
DB03945,P35462,0
DB00794,P36544,1
DB02515,P46098,0
DB07103,P14867,0
DB01819,P49841,0
DB00193,P35372,1
DB01291,P07550,1
DB00831,P0ABP8,0
DB00159,P68400,0
DB07671,P0AC44,1
DB03801,Q9WYE2,1
DB04147,P26789,1
DB06944,P24941,1
DB08227,P0AEX9,1
DB12109,Q9Y277,0
DB00138,P00803,0
DB01036,P08912,1
DB00409,P08173,0
DB00867,P08588,1
DB06830,Q99928,0
DB00434,P11229,1
DB07763,P47985,1
DB03661,Q16613,0
DB06814,P07550,1
DB00915,P14061,0
DB04548,Q9KWU1,1
